report_num,filing_date,url,report_type,report_name,cik_num
000095013309000362,2009-02-17,https://www.sec.gov/Archives/edgar/data//0001321741/000095013309000362/0000950133-09-000362-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001321741
000110465909005634,2009-02-02,https://www.sec.gov/Archives/edgar/data//0001321741/000110465909005634/0001104659-09-005634-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000115752309000732,2009-02-02,https://www.sec.gov/Archives/edgar/data//0001321741/000115752309000732/0001157523-09-000732-index.html,Form 8-K,Form 8-K - Current report:,0001321741
999999999509000202,2009-01-28,https://www.sec.gov/Archives/edgar/data//0001321741/999999999509000202/9999999995-09-000202-index.html,Form EFFECT,Form EFFECT - Notice of Effectiveness:,0001321741
000110465909002813,2009-01-16,https://www.sec.gov/Archives/edgar/data//0001321741/000110465909002813/0001104659-09-002813-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000115752309000240,2009-01-13,https://www.sec.gov/Archives/edgar/data//0001321741/000115752309000240/0001157523-09-000240-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000104746909000128,2009-01-13,https://www.sec.gov/Archives/edgar/data//0001321741/000104746909000128/0001047469-09-000128-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001321741
000132174109000001,2009-01-12,https://www.sec.gov/Archives/edgar/data//0001321741/000132174109000001/0001321741-09-000001-index.html,Form 4/A,Form 4/A - Statement of changes in beneficial ownership of securities: ,0001321741
000145225508000003,2008-12-16,https://www.sec.gov/Archives/edgar/data//0001321741/000145225508000003/0001452255-08-000003-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000132174108000031,2008-12-02,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000031/0001321741-08-000031-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000030,2008-11-19,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000030/0001321741-08-000030-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000104746908012359,2008-11-17,https://www.sec.gov/Archives/edgar/data//0001321741/000104746908012359/0001047469-08-012359-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001321741
000132174108000029,2008-11-17,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000029/0001321741-08-000029-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000028,2008-11-14,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000028/0001321741-08-000028-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000027,2008-11-13,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000027/0001321741-08-000027-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000026,2008-11-13,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000026/0001321741-08-000026-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000025,2008-11-12,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000025/0001321741-08-000025-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000115752308008813,2008-11-04,https://www.sec.gov/Archives/edgar/data//0001321741/000115752308008813/0001157523-08-008813-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000110465908067916,2008-11-04,https://www.sec.gov/Archives/edgar/data//0001321741/000110465908067916/0001104659-08-067916-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000115752308008086,2008-10-16,https://www.sec.gov/Archives/edgar/data//0001321741/000115752308008086/0001157523-08-008086-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000115752308007897,2008-10-07,https://www.sec.gov/Archives/edgar/data//0001321741/000115752308007897/0001157523-08-007897-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000132174108000024,2008-09-17,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000024/0001321741-08-000024-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000023,2008-09-16,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000023/0001321741-08-000023-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000022,2008-09-16,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000022/0001321741-08-000022-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000021,2008-09-15,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000021/0001321741-08-000021-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000020,2008-09-03,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000020/0001321741-08-000020-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000110465908050422,2008-08-06,https://www.sec.gov/Archives/edgar/data//0001321741/000110465908050422/0001104659-08-050422-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000115752308006480,2008-08-06,https://www.sec.gov/Archives/edgar/data//0001321741/000115752308006480/0001157523-08-006480-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000110465908045616,2008-07-15,https://www.sec.gov/Archives/edgar/data//0001321741/000110465908045616/0001104659-08-045616-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000129993308003414,2008-07-14,https://www.sec.gov/Archives/edgar/data//0001321741/000129993308003414/0001299933-08-003414-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000110465908045321,2008-07-11,https://www.sec.gov/Archives/edgar/data//0001321741/000110465908045321/0001104659-08-045321-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000110465908043492,2008-07-01,https://www.sec.gov/Archives/edgar/data//0001321741/000110465908043492/0001104659-08-043492-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000114351308000010,2008-06-30,https://www.sec.gov/Archives/edgar/data//0001321741/000114351308000010/0001143513-08-000010-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000114351308000006,2008-06-30,https://www.sec.gov/Archives/edgar/data//0001321741/000114351308000006/0001143513-08-000006-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000110465908042406,2008-06-26,https://www.sec.gov/Archives/edgar/data//0001321741/000110465908042406/0001104659-08-042406-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000104746908007603,2008-06-19,https://www.sec.gov/Archives/edgar/data//0001321741/000104746908007603/0001047469-08-007603-index.html,Form DEF 14A,Form DEF 14A - Other definitive proxy statements:,0001321741
000132174108000019,2008-06-06,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000019/0001321741-08-000019-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000018,2008-06-06,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000018/0001321741-08-000018-index.html,Form 4/A,Form 4/A - Statement of changes in beneficial ownership of securities: ,0001321741
000132174108000017,2008-06-05,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000017/0001321741-08-000017-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000016,2008-06-03,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000016/0001321741-08-000016-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000115752308004498,2008-05-21,https://www.sec.gov/Archives/edgar/data//0001321741/000115752308004498/0001157523-08-004498-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000104746908006866,2008-05-21,https://www.sec.gov/Archives/edgar/data//0001321741/000104746908006866/0001047469-08-006866-index.html,Form 10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]:",0001321741
000104746908006844,2008-05-20,https://www.sec.gov/Archives/edgar/data//0001321741/000104746908006844/0001047469-08-006844-index.html,Form PRE 14A,Form PRE 14A - Other preliminary proxy statements:,0001321741
000114351308000005,2008-05-14,https://www.sec.gov/Archives/edgar/data//0001321741/000114351308000005/0001143513-08-000005-index.html,Form 4/A,Form 4/A - Statement of changes in beneficial ownership of securities: ,0001321741
000093687208000036,2008-04-28,https://www.sec.gov/Archives/edgar/data//0001321741/000093687208000036/0000936872-08-000036-index.html,Form SC 13G,Form SC 13G - Statement of acquisition of beneficial ownership by individuals:,0001321741
000115752308003318,2008-04-25,https://www.sec.gov/Archives/edgar/data//0001321741/000115752308003318/0001157523-08-003318-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000110465908026732,2008-04-25,https://www.sec.gov/Archives/edgar/data//0001321741/000110465908026732/0001104659-08-026732-index.html,Form 15-12G,Form 15-12G - Securities registration termination [Section 12(g)]:,0001321741
000132174108000015,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000015/0001321741-08-000015-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000014,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000014/0001321741-08-000014-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000013,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000013/0001321741-08-000013-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000012,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000012/0001321741-08-000012-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000011,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000011/0001321741-08-000011-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000010,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000010/0001321741-08-000010-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000009,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000009/0001321741-08-000009-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000008,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000008/0001321741-08-000008-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000007,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000007/0001321741-08-000007-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000006,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000006/0001321741-08-000006-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000005,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000005/0001321741-08-000005-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000004,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000004/0001321741-08-000004-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174108000003,2008-04-23,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000003/0001321741-08-000003-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000110465908025756,2008-04-22,https://www.sec.gov/Archives/edgar/data//0001321741/000110465908025756/0001104659-08-025756-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001321741
000135445708000088,2008-04-21,https://www.sec.gov/Archives/edgar/data//0001321741/000135445708000088/0001354457-08-000088-index.html,Form 25-NSE,"Form 25-NSE - Notification filed by national security exchange to report the removal from listing and registration of matured, redeemed or retired securities:",0001321741
999999999708019586,2008-04-17,https://www.sec.gov/Archives/edgar/data//0001321741/999999999708019586/9999999997-08-019586-index.html,Form CERTNAS,Form CERTNAS - Certification by the Nasdaq Stock Market approving securities for listing:,0001321741
000132174108000002,2008-04-09,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000002/0001321741-08-000002-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000115752308002795,2008-04-08,https://www.sec.gov/Archives/edgar/data//0001321741/000115752308002795/0001157523-08-002795-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000104746908003770,2008-03-31,https://www.sec.gov/Archives/edgar/data//0001321741/000104746908003770/0001047469-08-003770-index.html,Form POS EX,Form POS EX - Post-effective amendment adding exhibits to registration statement [Rule 462(d)]:,0001321741
000110465908021080,2008-03-31,https://www.sec.gov/Archives/edgar/data//0001321741/000110465908021080/0001104659-08-021080-index.html,Form 8-A12B,Form 8-A12B - Registration of securities [Section 12(b)]:,0001321741
000104746908003768,2008-03-31,https://www.sec.gov/Archives/edgar/data//0001321741/000104746908003768/0001047469-08-003768-index.html,Form 497,Form 497 - Definitive materials:,0001321741
000110465908019303,2008-03-24,https://www.sec.gov/Archives/edgar/data//0001321741/000110465908019303/0001104659-08-019303-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001321741
000115752308002445,2008-03-24,https://www.sec.gov/Archives/edgar/data//0001321741/000115752308002445/0001157523-08-002445-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000104746908003314,2008-03-24,https://www.sec.gov/Archives/edgar/data//0001321741/000104746908003314/0001047469-08-003314-index.html,Form 497,Form 497 - Definitive materials:,0001321741
000104746908003307,2008-03-24,https://www.sec.gov/Archives/edgar/data//0001321741/000104746908003307/0001047469-08-003307-index.html,Form 497,Form 497 - Definitive materials:,0001321741
000132174108000001,2008-02-27,https://www.sec.gov/Archives/edgar/data//0001321741/000132174108000001/0001321741-08-000001-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000129993308001007,2008-02-25,https://www.sec.gov/Archives/edgar/data//0001321741/000129993308001007/0001299933-08-001007-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000129993308000945,2008-02-21,https://www.sec.gov/Archives/edgar/data//0001321741/000129993308000945/0001299933-08-000945-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000000000008008462,2008-02-15,https://www.sec.gov/Archives/edgar/data//0001321741/000000000008008462/0000000000-08-008462-index.html,Form UPLOAD,Form UPLOAD - SEC-generated letter:,0001321741
000119312508026756,2008-02-12,https://www.sec.gov/Archives/edgar/data//0001321741/000119312508026756/0001193125-08-026756-index.html,Form SC 13G,Form SC 13G - Statement of acquisition of beneficial ownership by individuals:,0001321741
000117266108000054,2008-02-04,https://www.sec.gov/Archives/edgar/data//0001321741/000117266108000054/0001172661-08-000054-index.html,Form SC 13G/A,Form SC 13G/A - Statement of acquisition of beneficial ownership by individuals: ,0001321741
000115752308000757,2008-01-31,https://www.sec.gov/Archives/edgar/data//0001321741/000115752308000757/0001157523-08-000757-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000110465908006184,2008-01-31,https://www.sec.gov/Archives/edgar/data//0001321741/000110465908006184/0001104659-08-006184-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000110465908004088,2008-01-23,https://www.sec.gov/Archives/edgar/data//0001321741/000110465908004088/0001104659-08-004088-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000095013308000222,2008-01-23,https://www.sec.gov/Archives/edgar/data//0001321741/000095013308000222/0000950133-08-000222-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001321741
999999999508000131,2008-01-15,https://www.sec.gov/Archives/edgar/data//0001321741/999999999508000131/9999999995-08-000131-index.html,Form EFFECT,Form EFFECT - Notice of Effectiveness:,0001321741
000104746908000203,2008-01-10,https://www.sec.gov/Archives/edgar/data//0001321741/000104746908000203/0001047469-08-000203-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000104746908000202,2008-01-10,https://www.sec.gov/Archives/edgar/data//0001321741/000104746908000202/0001047469-08-000202-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000114351307000015,2007-12-31,https://www.sec.gov/Archives/edgar/data//0001321741/000114351307000015/0001143513-07-000015-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000114351307000013,2007-12-27,https://www.sec.gov/Archives/edgar/data//0001321741/000114351307000013/0001143513-07-000013-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000114351307000012,2007-12-19,https://www.sec.gov/Archives/edgar/data//0001321741/000114351307000012/0001143513-07-000012-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000114351307000009,2007-12-19,https://www.sec.gov/Archives/edgar/data//0001321741/000114351307000009/0001143513-07-000009-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000104746907010154,2007-12-18,https://www.sec.gov/Archives/edgar/data//0001321741/000104746907010154/0001047469-07-010154-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000104746907010153,2007-12-18,https://www.sec.gov/Archives/edgar/data//0001321741/000104746907010153/0001047469-07-010153-index.html,Form N-2/A,Form N-2/A - Registration statement for closed-end investment companies: ,0001321741
000110465907088858,2007-12-14,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907088858/0001104659-07-088858-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000110465907088731,2007-12-13,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907088731/0001104659-07-088731-index.html,Form DEF 14A,Form DEF 14A - Other definitive proxy statements:,0001321741
000104746907008521,2007-11-06,https://www.sec.gov/Archives/edgar/data//0001321741/000104746907008521/0001047469-07-008521-index.html,Form N-2,Form N-2 - Registration statement for closed-end investment companies:,0001321741
000104746907008195,2007-10-31,https://www.sec.gov/Archives/edgar/data//0001321741/000104746907008195/0001047469-07-008195-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000115752307010492,2007-10-31,https://www.sec.gov/Archives/edgar/data//0001321741/000115752307010492/0001157523-07-010492-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000129993307006072,2007-10-22,https://www.sec.gov/Archives/edgar/data//0001321741/000129993307006072/0001299933-07-006072-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000132174107000004,2007-10-15,https://www.sec.gov/Archives/edgar/data//0001321741/000132174107000004/0001321741-07-000004-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000132174107000003,2007-10-15,https://www.sec.gov/Archives/edgar/data//0001321741/000132174107000003/0001321741-07-000003-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000110465907074099,2007-10-10,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907074099/0001104659-07-074099-index.html,Form 8-K,Form 8-K - Current report:,0001321741
999999999507003903,2007-10-03,https://www.sec.gov/Archives/edgar/data//0001321741/999999999507003903/9999999995-07-003903-index.html,Form EFFECT,Form EFFECT - Notice of Effectiveness:,0001321741
000104746907007378,2007-10-02,https://www.sec.gov/Archives/edgar/data//0001321741/000104746907007378/0001047469-07-007378-index.html,Form 497,Form 497 - Definitive materials:,0001321741
000110465907072359,2007-10-01,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907072359/0001104659-07-072359-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000104746907007345,2007-10-01,https://www.sec.gov/Archives/edgar/data//0001321741/000104746907007345/0001047469-07-007345-index.html,Form N-2/A,Form N-2/A - Registration statement for closed-end investment companies: ,0001321741
000104746907007210,2007-09-25,https://www.sec.gov/Archives/edgar/data//0001321741/000104746907007210/0001047469-07-007210-index.html,Form N-2/A,Form N-2/A - Registration statement for closed-end investment companies: ,0001321741
000134682607000008,2007-08-17,https://www.sec.gov/Archives/edgar/data//0001321741/000134682607000008/0001346826-07-000008-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000134682607000007,2007-08-15,https://www.sec.gov/Archives/edgar/data//0001321741/000134682607000007/0001346826-07-000007-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000123827907000001,2007-08-13,https://www.sec.gov/Archives/edgar/data//0001321741/000123827907000001/0001238279-07-000001-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000110465907058821,2007-08-03,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907058821/0001104659-07-058821-index.html,Form 8-K/A,Form 8-K/A - Current report: ,0001321741
000110465907058819,2007-08-03,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907058819/0001104659-07-058819-index.html,Form 8-K/A,Form 8-K/A - Current report: ,0001321741
000110465907058759,2007-08-03,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907058759/0001104659-07-058759-index.html,Form 8-K/A,Form 8-K/A - Current report: ,0001321741
000110465907057940,2007-08-01,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907057940/0001104659-07-057940-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000115752307007633,2007-08-01,https://www.sec.gov/Archives/edgar/data//0001321741/000115752307007633/0001157523-07-007633-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000110465907053198,2007-07-10,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907053198/0001104659-07-053198-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000110465907050247,2007-06-27,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907050247/0001104659-07-050247-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000110465907045353,2007-06-05,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907045353/0001104659-07-045353-index.html,Form PRE 14A,Form PRE 14A - Other preliminary proxy statements:,0001321741
000110465907044368,2007-05-31,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907044368/0001104659-07-044368-index.html,Form 10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]:",0001321741
000115752307005746,2007-05-31,https://www.sec.gov/Archives/edgar/data//0001321741/000115752307005746/0001157523-07-005746-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000095013307002290,2007-05-11,https://www.sec.gov/Archives/edgar/data//0001321741/000095013307002290/0000950133-07-002290-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001321741
000110465907024358,2007-03-30,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907024358/0001104659-07-024358-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000110465907021481,2007-03-22,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907021481/0001104659-07-021481-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000134682607000002,2007-03-14,https://www.sec.gov/Archives/edgar/data//0001321741/000134682607000002/0001346826-07-000002-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000119312507031105,2007-02-14,https://www.sec.gov/Archives/edgar/data//0001321741/000119312507031105/0001193125-07-031105-index.html,Form SC 13G,Form SC 13G - Statement of acquisition of beneficial ownership by individuals:,0001321741
000119312507027148,2007-02-12,https://www.sec.gov/Archives/edgar/data//0001321741/000119312507027148/0001193125-07-027148-index.html,Form SC 13G/A,Form SC 13G/A - Statement of acquisition of beneficial ownership by individuals: ,0001321741
000110465907009204,2007-02-09,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907009204/0001104659-07-009204-index.html,Form SC 13G/A,Form SC 13G/A - Statement of acquisition of beneficial ownership by individuals: ,0001321741
000115752307001069,2007-02-05,https://www.sec.gov/Archives/edgar/data//0001321741/000115752307001069/0001157523-07-001069-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000110465907007304,2007-02-05,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907007304/0001104659-07-007304-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000132174107000001,2007-01-03,https://www.sec.gov/Archives/edgar/data//0001321741/000132174107000001/0001321741-07-000001-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000110465907000177,2007-01-03,https://www.sec.gov/Archives/edgar/data//0001321741/000110465907000177/0001104659-07-000177-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000123400606000043,2006-12-29,https://www.sec.gov/Archives/edgar/data//0001321741/000123400606000043/0001234006-06-000043-index.html,Form 4/A,Form 4/A - Statement of changes in beneficial ownership of securities: ,0001321741
000123400606000042,2006-12-29,https://www.sec.gov/Archives/edgar/data//0001321741/000123400606000042/0001234006-06-000042-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000095013306005413,2006-12-22,https://www.sec.gov/Archives/edgar/data//0001321741/000095013306005413/0000950133-06-005413-index.html,Form N-2/A,Form N-2/A - Registration statement for closed-end investment companies: ,0001321741
000095013306005278,2006-12-12,https://www.sec.gov/Archives/edgar/data//0001321741/000095013306005278/0000950133-06-005278-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001321741
000110465906080688,2006-12-11,https://www.sec.gov/Archives/edgar/data//0001321741/000110465906080688/0001104659-06-080688-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000123400606000026,2006-12-11,https://www.sec.gov/Archives/edgar/data//0001321741/000123400606000026/0001234006-06-000026-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000123400606000019,2006-11-29,https://www.sec.gov/Archives/edgar/data//0001321741/000123400606000019/0001234006-06-000019-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000110465906070292,2006-11-01,https://www.sec.gov/Archives/edgar/data//0001321741/000110465906070292/0001104659-06-070292-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000115752306010650,2006-11-01,https://www.sec.gov/Archives/edgar/data//0001321741/000115752306010650/0001157523-06-010650-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000110465906067997,2006-10-23,https://www.sec.gov/Archives/edgar/data//0001321741/000110465906067997/0001104659-06-067997-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000095013306004444,2006-10-13,https://www.sec.gov/Archives/edgar/data//0001321741/000095013306004444/0000950133-06-004444-index.html,Form N-2,Form N-2 - Registration statement for closed-end investment companies:,0001321741
000110465906066632,2006-10-13,https://www.sec.gov/Archives/edgar/data//0001321741/000110465906066632/0001104659-06-066632-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000137671706000001,2006-09-29,https://www.sec.gov/Archives/edgar/data//0001321741/000137671706000001/0001376717-06-000001-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000129993306005773,2006-08-31,https://www.sec.gov/Archives/edgar/data//0001321741/000129993306005773/0001299933-06-005773-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000119312506170919,2006-08-11,https://www.sec.gov/Archives/edgar/data//0001321741/000119312506170919/0001193125-06-170919-index.html,Form SC 13G,Form SC 13G - Statement of acquisition of beneficial ownership by individuals:,0001321741
000115752306007814,2006-08-02,https://www.sec.gov/Archives/edgar/data//0001321741/000115752306007814/0001157523-06-007814-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000110465906050702,2006-08-02,https://www.sec.gov/Archives/edgar/data//0001321741/000110465906050702/0001104659-06-050702-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000129993306004661,2006-07-12,https://www.sec.gov/Archives/edgar/data//0001321741/000129993306004661/0001299933-06-004661-index.html,Form 8-K,Form 8-K - Current report:,0001321741
